project_id,n_tasks,n_employees,n_dependencies,det_duration_days,p10,p50,p90,schedule_risk_ratio,det_vs_p50_delta,critical_path_tasks,avg_employee_efficiency,mc_success,error_msg
synth_1142,15,10,10,83,77,83,90,0.0843,0,3,1.0456,True,
synth_1143,20,15,10,73,68,74,81,0.0946,1,4,1.0239,True,
synth_1144,16,8,10,68,63,71,80,0.1268,3,4,0.9211,True,
synth_1145,6,6,5,81,66,80,90,0.125,-1,3,1.0758,True,
synth_1146,22,13,17,134,104,120,137,0.1417,-14,4,0.9344,True,
synth_1147,22,3,4,62,58,64,72,0.125,2,3,0.9989,True,
synth_1148,23,9,6,106,96,104,110,0.0577,-2,3,1.0833,True,
synth_1149,27,7,13,98,77,92,106,0.1522,-6,3,0.8944,True,
synth_1150,30,4,17,102,91,102,112,0.098,0,3,1.046,True,
synth_1151,21,4,4,59,54,61,69,0.1311,2,2,0.9769,True,
synth_1152,7,13,5,52,41,50,58,0.16,-2,2,1.0869,True,
synth_1153,9,15,4,52,42,50,58,0.16,-2,3,1.0158,True,
synth_1154,18,3,23,151,136,151,163,0.0795,0,4,0.8797,True,
synth_1155,14,14,7,69,64,72,84,0.1667,3,3,1.026,True,
synth_1156,14,3,5,91,82,90,100,0.1111,-1,3,1.0314,True,
synth_1157,6,8,5,71,66,74,84,0.1351,3,3,1.1206,True,
synth_1158,27,9,24,127,122,130,140,0.0769,3,5,1.0333,True,
synth_1159,29,8,22,87,77,86,96,0.1163,-1,3,1.0176,True,
synth_1160,5,12,3,70,56,66,75,0.1364,-4,2,0.9311,True,
synth_1161,10,6,8,88,71,85,101,0.1882,-3,3,1.1217,True,
synth_1162,20,7,7,58,56,63,71,0.127,5,2,0.9505,True,
synth_1163,14,13,3,63,61,67,74,0.1045,4,2,1.037,True,
synth_1164,25,12,11,77,67,74,86,0.1622,-3,3,0.9672,True,
synth_1165,19,12,3,92,80,89,97,0.0899,-3,3,0.9874,True,
synth_1166,27,15,19,117,98,112,124,0.1071,-5,4,1.0605,True,
synth_1167,26,6,35,160,148,160,173,0.0813,0,4,1.0044,True,
synth_1168,13,9,5,90,81,92,104,0.1304,2,3,0.9144,True,
synth_1169,8,9,7,90,74,87,98,0.1264,-3,4,0.9705,True,
synth_1170,19,14,13,68,61,70,83,0.1857,2,4,1.0813,True,
synth_1171,21,15,12,108,101,109,117,0.0734,1,4,1.0522,True,
synth_1172,9,8,3,61,56,60,63,0.05,-1,2,0.937,True,
synth_1173,14,3,12,158,144,159,172,0.0818,1,5,0.925,True,
synth_1174,30,11,19,118,106,115,122,0.0609,-3,4,0.9832,True,
synth_1175,26,4,18,155,143,158,176,0.1139,3,5,0.9354,True,
synth_1176,17,4,13,75,68,75,83,0.1067,0,3,1.0688,True,
synth_1177,21,6,22,133,119,136,156,0.1471,3,5,1.0042,True,
synth_1178,7,7,5,91,77,88,99,0.125,-3,3,1.0061,True,
synth_1179,7,13,5,74,56,68,79,0.1618,-6,2,0.9251,True,
synth_1180,12,7,7,118,101,116,130,0.1207,-2,4,1.034,True,
synth_1181,17,14,23,144,129,143,157,0.0979,-1,5,0.9592,True,
synth_1182,15,10,3,65,59,65,72,0.1077,0,2,0.971,True,
synth_1183,19,5,20,168,153,171,187,0.0936,3,6,1.085,True,
synth_1184,25,12,20,83,73,86,99,0.1512,3,4,1.0542,True,
synth_1185,23,4,19,136,127,136,143,0.0515,0,4,0.8371,True,
synth_1186,17,14,7,60,54,60,67,0.1167,0,3,1.0058,True,
synth_1187,8,13,4,62,55,64,72,0.125,2,2,1.0102,True,
synth_1188,21,5,4,105,91,102,111,0.0882,-3,3,0.8887,True,
synth_1189,17,12,12,120,101,115,126,0.0957,-5,5,0.954,True,
synth_1190,12,14,12,82,76,83,90,0.0843,1,3,1.0209,True,
synth_1191,8,5,4,68,64,72,86,0.1944,4,2,0.9595,True,
synth_1192,7,5,8,74,67,73,78,0.0685,-1,4,1.0022,True,
synth_1193,5,7,4,55,53,62,75,0.2097,7,3,1.021,True,
synth_1194,17,10,19,124,112,128,143,0.1172,4,5,1.0055,True,
synth_1195,28,3,8,93,78,88,97,0.1023,-5,3,1.0867,True,
synth_1196,26,15,16,91,84,93,102,0.0968,2,3,1.0462,True,
synth_1197,7,12,5,85,76,88,100,0.1364,3,3,1.0046,True,
synth_1198,12,9,12,142,121,135,148,0.0963,-7,5,0.9425,True,
synth_1199,14,11,4,54,45,52,57,0.0962,-2,2,0.9248,True,
synth_1200,9,7,12,102,91,99,107,0.0808,-3,4,1.0586,True,
synth_1201,27,6,23,140,133,143,152,0.0629,3,4,0.8894,True,
synth_1202,8,11,7,79,66,75,84,0.12,-4,2,1.038,True,
synth_1203,28,14,9,70,57,65,74,0.1385,-5,2,1.002,True,
synth_1204,17,13,9,79,71,79,89,0.1266,0,3,1.0358,True,
synth_1205,13,5,7,91,82,89,95,0.0674,-2,4,1.089,True,
synth_1206,21,10,11,74,67,73,79,0.0822,-1,3,1.0475,True,
synth_1207,20,13,5,64,57,63,70,0.1111,-1,3,0.9478,True,
synth_1208,7,6,3,65,60,67,74,0.1045,2,2,0.8921,True,
synth_1209,7,4,7,111,103,112,120,0.0714,1,4,0.9919,True,
synth_1210,14,5,15,113,105,115,127,0.1043,2,4,1.1793,True,
synth_1211,27,15,3,61,53,61,68,0.1148,0,2,0.9895,True,
synth_1212,23,7,16,111,88,101,114,0.1287,-10,4,1.0314,True,
synth_1213,9,14,7,101,87,97,105,0.0825,-4,3,1.039,True,
synth_1214,11,5,3,113,97,110,122,0.1091,-3,3,1.1745,True,
synth_1215,9,12,6,101,84,97,108,0.1134,-4,3,0.9617,True,
synth_1216,8,10,5,63,53,61,69,0.1311,-2,3,1.0065,True,
synth_1217,29,13,12,103,88,98,105,0.0714,-5,3,1.0079,True,
synth_1218,17,5,21,152,135,148,162,0.0946,-4,5,1.0485,True,
synth_1219,12,5,7,79,66,75,84,0.12,-4,3,0.9182,True,
synth_1220,14,11,13,106,96,102,111,0.0882,-4,4,0.952,True,
synth_1221,18,9,18,163,147,159,170,0.0692,-4,5,1.0044,True,
synth_1222,7,12,7,101,92,99,106,0.0707,-2,3,1.0483,True,
synth_1223,17,3,10,92,81,90,99,0.1,-2,3,0.9558,True,
synth_1224,21,14,21,176,163,173,185,0.0694,-3,7,0.9608,True,
synth_1225,5,4,4,64,55,66,77,0.1667,2,2,0.8525,True,
synth_1226,16,6,4,75,67,73,79,0.0822,-2,2,1.0993,True,
synth_1227,16,8,10,96,85,94,101,0.0745,-2,3,1.0526,True,
synth_1228,30,7,19,119,113,122,131,0.0738,3,4,0.9026,True,
synth_1229,17,12,23,161,128,146,163,0.1164,-15,5,1.0067,True,
synth_1230,16,9,7,88,77,89,99,0.1124,1,3,1.0563,True,
synth_1231,24,3,10,150,125,140,152,0.0857,-10,4,0.7789,True,
synth_1232,30,3,14,164,150,163,175,0.0736,-1,5,0.915,True,
synth_1233,21,15,5,79,63,74,87,0.1757,-5,4,0.9503,True,
synth_1234,7,10,6,50,46,51,56,0.098,1,3,0.9756,True,
synth_1235,5,5,4,79,67,79,90,0.1392,0,3,0.8833,True,
synth_1236,17,11,11,116,107,114,121,0.0614,-2,4,0.9692,True,
synth_1237,30,7,6,68,60,68,75,0.1029,0,2,0.9299,True,
synth_1238,18,7,17,98,83,96,110,0.1458,-2,4,1.1095,True,
synth_1239,5,8,6,115,97,110,122,0.1091,-5,4,0.989,True,
synth_1240,6,10,4,82,68,79,87,0.1013,-3,3,1.0682,True,
synth_1241,18,8,3,47,43,49,57,0.1633,2,2,0.9857,True,
synth_1242,22,7,8,124,110,123,135,0.0976,-1,4,0.972,True,
synth_1243,14,7,5,100,90,101,112,0.1089,1,4,0.9639,True,
synth_1244,20,11,9,72,62,68,76,0.1176,-4,2,1.0218,True,
synth_1245,17,13,9,97,78,91,102,0.1209,-6,3,0.9904,True,
synth_1246,27,12,16,86,80,88,98,0.1136,2,3,1.0899,True,
synth_1247,11,13,10,110,100,111,121,0.0901,1,5,1.0742,True,
synth_1248,24,5,24,132,106,122,135,0.1066,-10,4,1.0563,True,
synth_1249,24,12,33,117,98,112,128,0.1429,-5,5,0.9814,True,
synth_1250,23,11,6,66,63,69,74,0.0725,3,2,1.0224,True,
synth_1251,21,6,6,64,55,62,69,0.1129,-2,3,0.9767,True,
synth_1252,15,8,13,96,92,102,113,0.1078,6,4,0.9855,True,
synth_1253,21,11,6,65,59,65,74,0.1385,0,2,1.0509,True,
synth_1254,25,8,22,133,116,131,145,0.1069,-2,4,1.0124,True,
synth_1255,12,13,14,128,126,134,143,0.0672,6,6,0.9348,True,
synth_1256,30,14,17,97,87,98,107,0.0918,1,3,1.049,True,
synth_1257,10,6,5,51,45,52,57,0.0962,1,3,1.0403,True,
synth_1258,9,12,6,70,62,70,79,0.1286,0,3,0.9772,True,
synth_1259,17,8,16,97,91,104,121,0.1635,7,4,1.047,True,
synth_1260,23,15,6,56,50,60,69,0.15,4,2,0.9991,True,
synth_1261,10,9,9,89,72,82,91,0.1098,-7,4,1.009,True,
synth_1262,28,15,15,158,136,151,164,0.0861,-7,5,1.056,True,
synth_1263,8,15,3,61,43,55,67,0.2182,-6,2,1.0004,True,
synth_1264,22,4,16,115,106,114,123,0.0789,-1,4,0.8833,True,
synth_1265,5,10,4,120,93,109,122,0.1193,-11,4,0.9995,True,
synth_1266,26,12,7,65,62,67,73,0.0896,2,2,0.9867,True,
synth_1267,7,9,4,48,42,48,52,0.0833,0,2,1.0056,True,
synth_1268,8,5,4,85,78,84,91,0.0833,-1,3,1.0235,True,
synth_1269,13,7,9,121,100,118,135,0.1441,-3,4,1.005,True,
synth_1270,25,12,8,59,57,63,70,0.1111,4,2,0.9388,True,
synth_1271,18,7,4,82,74,81,88,0.0864,-1,3,1.0604,True,
synth_1272,27,6,22,82,81,88,96,0.0909,6,4,1.0244,True,
synth_1273,15,6,4,62,53,61,69,0.1311,-1,2,1.0875,True,
synth_1274,21,6,13,74,68,74,79,0.0676,0,3,0.9944,True,
synth_1275,15,12,17,100,90,98,105,0.0714,-2,5,1.0068,True,
synth_1276,15,3,15,105,93,108,124,0.1481,3,4,1.09,True,
synth_1277,16,12,12,131,115,126,137,0.0873,-5,5,1.0733,True,
synth_1278,15,6,15,93,79,90,98,0.0889,-3,3,0.8982,True,
synth_1279,14,6,10,91,85,95,105,0.1053,4,3,1.0267,True,
synth_1280,23,14,8,97,80,93,105,0.129,-4,3,0.997,True,
synth_1281,15,10,17,129,115,128,141,0.1016,-1,5,1.012,True,
synth_1282,11,11,3,48,42,47,51,0.0851,-1,2,1.0739,True,
synth_1283,22,10,3,58,52,60,69,0.15,2,2,1.0361,True,
synth_1284,23,12,19,121,111,122,136,0.1148,1,4,1.0124,True,
synth_1285,26,10,20,98,84,93,103,0.1075,-5,3,1.0365,True,
synth_1286,7,11,4,70,64,70,76,0.0857,0,2,0.9457,True,
synth_1287,6,10,5,68,51,65,74,0.1385,-3,3,1.0182,True,
synth_1288,6,14,3,43,37,42,47,0.119,-1,2,0.993,True,
synth_1289,13,10,8,88,78,86,93,0.0814,-2,3,1.003,True,
synth_1290,5,3,3,60,49,57,65,0.1404,-3,2,0.7761,True,
synth_1291,15,14,5,63,53,61,69,0.1311,-2,2,0.942,True,
synth_1292,5,8,3,65,54,61,67,0.0984,-4,3,1.0341,True,
synth_1293,10,12,5,70,59,66,72,0.0909,-4,3,0.9932,True,
synth_1294,19,15,5,65,58,64,69,0.0781,-1,2,0.9614,True,
synth_1295,29,8,18,70,68,72,76,0.0556,2,2,0.9774,True,
synth_1296,29,3,14,140,127,138,150,0.087,-2,4,0.9708,True,
synth_1297,15,3,8,103,86,99,111,0.1212,-4,3,1.0117,True,
synth_1298,12,5,11,80,73,79,84,0.0633,-1,3,0.8632,True,
synth_1299,17,10,6,68,60,66,72,0.0909,-2,2,0.9596,True,
synth_1300,11,5,9,99,88,98,108,0.102,-1,4,1.0402,True,
synth_1301,8,4,7,108,94,104,116,0.1154,-4,3,1.0325,True,
synth_1302,10,7,4,64,60,66,72,0.0909,2,3,0.977,True,
synth_1303,25,14,14,121,106,119,131,0.1008,-2,4,0.9201,True,
synth_1304,8,3,5,108,97,106,116,0.0943,-2,3,1.0778,True,
synth_1305,28,6,13,76,69,77,88,0.1429,1,3,0.9593,True,
synth_1306,8,12,6,116,100,110,118,0.0727,-6,4,0.9445,True,
synth_1307,24,9,3,72,59,70,77,0.1,-2,2,1.0784,True,
synth_1308,18,12,3,86,79,86,94,0.093,0,3,0.9665,True,
synth_1309,20,13,6,43,40,45,50,0.1111,2,2,0.9131,True,
synth_1310,28,8,22,110,101,115,131,0.1391,5,4,1.0303,True,
synth_1311,22,5,10,81,74,84,97,0.1548,3,3,1.0857,True,
synth_1312,10,14,4,56,49,57,66,0.1579,1,2,0.903,True,
synth_1313,20,3,20,137,114,131,146,0.1145,-6,4,1.0717,True,
synth_1314,26,12,19,103,97,108,121,0.1204,5,4,1.0335,True,
synth_1315,24,3,9,105,96,106,115,0.0849,1,3,1.0033,True,
synth_1316,16,3,14,99,98,112,127,0.1339,13,5,1.0108,True,
synth_1317,24,9,11,87,74,82,91,0.1098,-5,3,0.9279,True,
synth_1318,20,12,14,68,63,71,80,0.1268,3,3,0.9781,True,
synth_1319,13,9,11,74,62,70,77,0.1,-4,3,1.0156,True,
synth_1320,27,6,17,106,89,100,109,0.09,-6,3,0.9214,True,
synth_1321,27,3,20,184,167,187,207,0.107,3,6,0.9522,True,
synth_1322,18,11,7,82,73,84,95,0.131,2,3,0.8977,True,
synth_1323,15,12,12,73,69,74,81,0.0946,1,3,0.9979,True,
synth_1324,24,12,19,83,78,85,97,0.1412,2,3,1.0496,True,
synth_1325,28,10,7,111,99,106,112,0.0566,-5,3,1.0257,True,
synth_1326,22,7,11,102,77,93,105,0.129,-9,3,0.9664,True,
synth_1327,8,5,5,75,73,78,85,0.0897,3,3,0.9987,True,
synth_1328,30,7,9,88,77,88,96,0.0909,0,2,0.9763,True,
synth_1329,28,4,3,70,60,69,76,0.1014,-1,2,1.1267,True,
synth_1330,24,10,19,156,133,148,161,0.0878,-8,5,1.1088,True,
synth_1331,10,10,3,50,47,53,64,0.2075,3,2,0.9848,True,
synth_1332,6,11,3,84,65,79,90,0.1392,-5,3,0.9945,True,
synth_1333,6,4,7,126,112,126,139,0.1032,0,5,1.1125,True,
synth_1334,7,8,7,103,91,103,112,0.0874,0,4,1.0263,True,
synth_1335,30,4,28,160,152,163,174,0.0675,3,5,0.9546,True,
synth_1336,14,9,4,58,51,56,62,0.1071,-2,2,1.0151,True,
synth_1337,18,8,19,106,95,107,118,0.1028,1,4,1.0166,True,
synth_1338,22,10,4,66,55,64,70,0.0938,-2,2,0.8914,True,
synth_1339,19,3,5,77,68,75,81,0.08,-2,2,0.9142,True,
synth_1340,7,12,4,105,93,108,125,0.1574,3,4,0.9857,True,
synth_1341,10,8,7,93,75,91,106,0.1648,-2,4,0.9566,True,
synth_1342,24,7,16,71,70,77,87,0.1299,6,3,0.9619,True,
synth_1343,22,12,20,99,93,99,107,0.0808,0,3,1.0394,True,
synth_1344,15,5,5,101,78,93,105,0.129,-8,3,1.0227,True,
synth_1345,6,5,3,86,65,79,90,0.1392,-7,3,0.9875,True,
synth_1346,6,3,3,112,97,107,116,0.0841,-5,3,0.7858,True,
synth_1347,18,12,4,51,49,55,61,0.1091,4,2,1.0258,True,
synth_1348,19,9,4,69,59,67,76,0.1343,-2,2,1.029,True,
synth_1349,12,8,12,76,70,76,82,0.0789,0,4,0.9855,True,
synth_1350,19,9,5,67,58,65,73,0.1231,-2,2,1.0051,True,
synth_1351,23,9,7,114,100,109,117,0.0734,-5,4,0.9375,True,
synth_1352,17,11,7,84,71,82,92,0.122,-2,3,1.1236,True,
synth_1353,7,8,5,73,57,70,81,0.1571,-3,3,0.975,True,
synth_1354,8,15,9,98,84,94,103,0.0957,-4,3,0.9394,True,
synth_1355,13,13,7,78,68,76,82,0.0789,-2,3,0.98,True,
synth_1356,20,13,17,90,79,88,97,0.1023,-2,3,0.9726,True,
synth_1357,21,5,17,122,106,115,124,0.0783,-7,4,0.8803,True,
synth_1358,11,7,3,92,70,86,98,0.1395,-6,3,0.9525,True,
synth_1359,18,12,5,81,69,78,90,0.1538,-3,3,1.0171,True,
synth_1360,10,5,4,84,73,83,91,0.0964,-1,3,1.1363,True,
synth_1361,5,7,4,79,71,78,85,0.0897,-1,3,1.005,True,
synth_1362,23,13,9,81,72,80,88,0.1,-1,3,0.9907,True,
synth_1363,20,11,13,136,117,132,145,0.0985,-4,5,0.9487,True,
synth_1364,27,13,7,71,67,72,77,0.0694,1,2,1.0213,True,
synth_1365,20,15,3,62,55,60,64,0.0667,-2,2,0.9773,True,
synth_1366,11,11,7,95,89,96,104,0.0833,1,4,0.9902,True,
synth_1367,23,8,9,124,107,121,135,0.1157,-3,4,0.9733,True,
synth_1368,29,4,32,148,136,145,154,0.0621,-3,5,1.0871,True,
synth_1369,10,15,5,53,49,55,63,0.1455,2,2,1.0303,True,
synth_1370,15,8,10,75,71,78,92,0.1795,3,3,0.9849,True,
synth_1371,17,9,11,87,81,97,116,0.1959,10,4,0.9964,True,
synth_1372,5,15,4,46,38,50,66,0.32,4,3,1.0186,True,
synth_1373,26,15,7,88,78,85,90,0.0588,-3,3,0.9595,True,
synth_1374,14,12,14,84,74,82,89,0.0854,-2,4,1.0722,True,
synth_1375,5,8,3,68,61,66,70,0.0606,-2,2,1.0935,True,
synth_1376,21,14,15,115,99,111,121,0.0901,-4,4,1.0214,True,
synth_1377,23,3,10,95,80,92,104,0.1304,-3,2,1.0217,True,
synth_1378,20,7,10,85,80,88,95,0.0795,3,3,0.9624,True,
synth_1379,29,3,11,93,85,93,100,0.0753,0,3,1.175,True,
synth_1380,16,8,7,72,65,71,76,0.0704,-1,2,0.9502,True,
synth_1381,19,10,3,80,68,76,83,0.0921,-4,3,1.1111,True,
synth_1382,19,4,3,73,62,71,78,0.0986,-2,2,1.0433,True,
synth_1383,13,8,3,36,33,38,45,0.1842,2,2,0.9348,True,
synth_1384,24,3,12,125,113,127,141,0.1102,2,4,1.0617,True,
synth_1385,21,7,3,68,57,67,75,0.1194,-1,3,0.937,True,
synth_1386,13,15,8,73,67,73,79,0.0822,0,2,0.9375,True,
synth_1387,5,8,5,76,60,72,84,0.1667,-4,3,1.0402,True,
synth_1388,14,11,10,133,121,131,140,0.0687,-2,4,1.0845,True,
synth_1389,15,12,6,52,50,57,67,0.1754,5,2,0.9164,True,
synth_1390,5,10,3,66,58,66,73,0.1061,0,3,1.035,True,
synth_1391,9,6,11,144,116,133,149,0.1203,-11,5,1.1942,True,
synth_1392,24,5,3,74,63,73,81,0.1096,-1,2,0.987,True,
synth_1393,18,12,8,61,53,60,68,0.1333,-1,3,0.9119,True,
synth_1394,24,12,13,65,61,68,76,0.1176,3,2,1.0276,True,
synth_1395,13,3,11,119,104,115,124,0.0783,-4,4,0.9078,True,
synth_1396,6,4,4,44,39,48,61,0.2708,4,2,1.06,True,
synth_1397,19,7,5,58,55,61,70,0.1475,3,2,1.074,True,
synth_1398,19,9,16,100,89,99,111,0.1212,-1,4,0.9712,True,
synth_1399,25,8,18,136,120,133,147,0.1053,-3,4,0.9976,True,
synth_1400,29,4,14,93,86,94,101,0.0745,1,3,1.0375,True,
synth_1401,21,12,4,63,56,65,76,0.1692,2,2,0.9223,True,
synth_1402,26,9,14,128,114,124,133,0.0726,-4,4,0.9937,True,
synth_1403,24,3,19,118,107,117,127,0.0855,-1,3,1.2528,True,
synth_1404,28,3,8,160,145,157,170,0.0828,-3,5,0.8697,True,
synth_1405,17,6,5,98,80,96,109,0.1354,-2,3,0.9956,True,
synth_1406,28,8,21,118,105,120,140,0.1667,2,4,1.0609,True,
synth_1407,21,7,20,113,91,107,124,0.1589,-6,4,0.9726,True,
synth_1408,19,14,11,80,76,83,93,0.1205,3,3,1.0268,True,
synth_1409,25,13,11,97,81,93,106,0.1398,-4,5,0.9603,True,
synth_1410,13,11,15,111,103,111,119,0.0721,0,4,0.9588,True,
synth_1411,12,8,7,95,94,101,110,0.0891,6,4,1.0352,True,
synth_1412,7,9,4,67,60,66,73,0.1061,-1,3,0.9149,True,
synth_1413,16,13,3,58,56,60,63,0.05,2,3,0.9996,True,
synth_1414,21,7,9,71,61,69,75,0.087,-2,2,1.159,True,
synth_1415,8,12,6,104,97,112,129,0.1518,8,4,1.0147,True,
synth_1416,23,15,9,111,102,115,129,0.1217,4,4,1.0748,True,
synth_1417,30,3,28,157,147,158,168,0.0633,1,5,1.0325,True,
synth_1418,28,8,14,68,64,70,75,0.0714,2,3,1.0298,True,
synth_1419,15,4,14,64,62,69,76,0.1014,5,3,1.0248,True,
synth_1420,27,5,17,131,120,131,142,0.084,0,4,0.9908,True,
synth_1421,13,11,9,67,62,68,74,0.0882,1,3,0.9912,True,
synth_1422,14,14,8,109,96,108,121,0.1204,-1,4,1.006,True,
synth_1423,27,5,3,62,59,63,66,0.0476,1,2,1.0838,True,
synth_1424,19,7,13,93,79,88,98,0.1136,-5,3,1.0355,True,
synth_1425,13,9,10,77,62,73,82,0.1233,-4,2,1.1307,True,
synth_1426,23,7,30,169,144,158,170,0.0759,-11,6,1.0245,True,
synth_1427,8,3,7,85,76,84,93,0.1071,-1,4,1.055,True,
synth_1428,26,5,18,146,143,152,164,0.0789,6,5,1.0803,True,
synth_1429,28,6,30,127,109,127,144,0.1339,0,4,1.1106,True,
synth_1430,27,8,12,113,96,112,126,0.125,-1,4,0.9856,True,
synth_1431,8,5,4,66,53,62,71,0.1452,-4,2,1.0088,True,
synth_1432,17,13,14,85,82,88,97,0.1023,3,5,1.001,True,
synth_1433,27,7,22,157,140,155,170,0.0968,-2,6,1.0455,True,
synth_1434,24,4,6,126,107,120,131,0.0917,-6,4,1.0181,True,
synth_1435,13,5,6,60,57,64,71,0.1094,4,2,1.0135,True,
synth_1436,8,9,3,64,56,64,72,0.125,0,3,1.0374,True,
synth_1437,8,10,5,153,131,146,160,0.0959,-7,5,0.9858,True,
synth_1438,7,14,3,84,74,82,90,0.0976,-2,3,0.9528,True,
synth_1439,5,12,3,54,52,57,66,0.1579,3,2,1.0445,True,
synth_1440,10,7,3,43,40,43,49,0.1395,0,2,0.9302,True,
synth_1441,13,13,8,92,77,87,96,0.1034,-5,3,1.0046,True,
synth_1442,28,9,10,85,73,83,95,0.1446,-2,3,0.9409,True,
synth_1443,19,5,9,110,97,107,117,0.0935,-3,3,1.0897,True,
synth_1444,8,14,10,88,78,85,92,0.0824,-3,3,0.9466,True,
synth_1445,13,9,9,110,93,103,112,0.0874,-7,4,0.98,True,
synth_1446,21,8,23,117,106,118,130,0.1017,1,3,0.9509,True,
synth_1447,6,7,4,51,42,49,54,0.102,-2,3,1.1173,True,
synth_1448,24,11,8,84,74,82,90,0.0976,-2,3,0.9701,True,
synth_1449,6,14,4,93,83,91,99,0.0879,-2,3,1.0182,True,
synth_1450,12,13,15,84,71,80,89,0.1125,-4,4,1.0303,True,
synth_1451,19,15,7,63,58,64,73,0.1406,1,2,0.9963,True,
synth_1452,22,9,15,135,125,133,141,0.0602,-2,4,0.9445,True,
synth_1453,6,3,6,94,77,92,107,0.163,-2,3,0.9494,True,
synth_1454,26,12,14,104,86,100,112,0.12,-4,3,1.0768,True,
synth_1455,12,9,7,84,76,84,93,0.1071,0,3,0.8893,True,
synth_1456,15,15,11,87,79,87,94,0.0805,0,3,0.9836,True,
synth_1457,20,10,28,116,109,116,124,0.069,0,5,0.9857,True,
synth_1458,13,15,10,88,74,86,96,0.1163,-2,4,1.0648,True,
synth_1459,16,11,10,96,72,86,100,0.1628,-10,3,0.959,True,
synth_1460,7,13,5,63,51,59,66,0.1186,-4,3,0.9952,True,
synth_1461,8,4,6,87,77,85,92,0.0824,-2,3,0.9992,True,
synth_1462,26,11,7,66,56,63,69,0.0952,-3,2,0.926,True,
synth_1463,26,13,17,173,162,172,181,0.0523,-1,5,0.9899,True,
synth_1464,11,4,7,85,66,80,92,0.15,-5,3,0.9954,True,
synth_1465,11,11,6,84,75,84,93,0.1071,0,3,0.918,True,
synth_1466,23,9,15,87,82,88,93,0.0568,1,4,0.985,True,
synth_1467,11,9,4,45,42,46,52,0.1304,1,3,0.9439,True,
synth_1468,18,11,11,91,84,93,102,0.0968,2,3,1.0083,True,
synth_1469,18,8,12,147,133,145,159,0.0966,-2,6,0.9533,True,
synth_1470,27,12,15,96,87,94,102,0.0851,-2,3,0.9785,True,
synth_1471,9,10,4,57,49,58,67,0.1552,1,2,1.0081,True,
synth_1472,30,4,7,87,67,81,98,0.2099,-6,2,1.1781,True,
synth_1473,19,7,12,127,121,130,138,0.0615,3,4,0.914,True,
synth_1474,28,6,6,124,97,114,128,0.1228,-10,3,0.9771,True,
synth_1475,15,8,12,81,77,85,94,0.1059,4,3,0.9637,True,
synth_1476,22,12,9,95,84,93,104,0.1183,-2,3,0.9798,True,
synth_1477,23,3,15,154,133,147,160,0.0884,-7,5,1.1133,True,
synth_1478,9,6,10,117,103,112,120,0.0714,-5,3,1.0747,True,
synth_1479,25,5,7,72,59,67,76,0.1343,-5,2,0.9955,True,
synth_1480,14,3,10,93,82,90,96,0.0667,-3,3,1.0753,True,
synth_1481,22,4,8,127,110,122,134,0.0984,-5,4,1.0837,True,
synth_1482,26,13,4,58,49,57,65,0.1404,-1,2,1.0083,True,
synth_1483,30,12,15,81,74,85,97,0.1412,4,3,0.9663,True,
synth_1484,23,13,20,101,94,106,118,0.1132,5,6,1.0126,True,
synth_1485,27,12,29,129,123,133,142,0.0677,4,5,1.0685,True,
synth_1486,5,7,5,100,90,100,108,0.08,0,4,1.0129,True,
synth_1487,23,8,6,70,63,69,76,0.1014,-1,2,0.9812,True,
synth_1488,26,5,18,146,129,145,160,0.1034,-1,4,0.9332,True,
synth_1489,11,15,3,61,57,61,67,0.0984,0,2,1.119,True,
synth_1490,28,15,14,137,116,130,141,0.0846,-7,5,1.0622,True,
synth_1491,23,8,17,128,119,133,148,0.1128,5,5,0.9477,True,
synth_1492,17,6,4,57,50,56,64,0.1429,-1,3,0.9901,True,
synth_1493,10,11,8,84,71,78,86,0.1026,-6,3,1.0727,True,
synth_1494,23,3,7,84,72,89,106,0.191,5,3,1.0589,True,
synth_1495,18,3,3,66,57,67,76,0.1343,1,2,0.9617,True,
synth_1496,29,4,10,100,85,95,107,0.1263,-5,5,1.0413,True,
synth_1497,26,14,7,77,71,77,86,0.1169,0,2,1.0507,True,
synth_1498,17,5,18,128,111,121,131,0.0826,-7,4,1.109,True,
synth_1499,14,8,4,67,59,68,77,0.1324,1,2,1.1303,True,
synth_1500,27,15,22,124,118,126,136,0.0794,2,5,1.0683,True,
synth_1501,14,12,5,88,67,83,99,0.1928,-5,3,1.0797,True,
synth_1502,13,11,6,72,71,76,85,0.1184,4,3,1.0458,True,
synth_1503,22,4,28,108,89,102,115,0.1275,-6,3,0.9065,True,
synth_1504,18,13,3,66,61,66,71,0.0758,0,2,0.9555,True,
synth_1505,22,13,4,61,58,64,73,0.1406,3,2,1.0212,True,
synth_1506,30,13,35,178,166,180,195,0.0833,2,7,0.9677,True,
synth_1507,7,6,5,57,48,57,64,0.1228,0,3,0.8803,True,
synth_1508,14,4,7,71,63,75,92,0.2267,4,3,1.1113,True,
synth_1509,28,13,18,98,85,96,107,0.1146,-2,4,1.053,True,
synth_1510,17,12,13,116,91,107,120,0.1215,-9,5,0.9719,True,
synth_1511,9,15,9,90,77,88,98,0.1136,-2,3,0.9364,True,
synth_1512,21,11,9,71,67,72,79,0.0972,1,3,1.0117,True,
synth_1513,9,15,8,83,75,83,89,0.0723,0,3,1.0161,True,
