project_id,task_id,planned_optimistic,planned_likely,planned_pessimistic,criticality,cost,num_required_skills,num_assigned,assigned_avg_efficiency,assigned_total_load,num_predecessors,num_successors,actual_duration,primary_slowdown,primary_overload,primary_min_efficiency,primary_miss_ratio,assigned_avg_miss_ratio,assigned_min_efficiency
74,18,12,20,30,2,436.11,1,1,0.2,12.5,5,0,61.0,3.0,3.6422158604253703,0.2,1.0,1.0,0.2
75,0,15,24,26,5,1822.23,2,1,0.495,5.0,0,0,57.08333333333333,2.5,0.0,0.2,0.5,0.5,0.2
75,1,11,12,12,3,1404.15,2,1,0.535,9.2,0,3,29.583333333333336,2.5,2.275610950098897,0.2,0.5,0.5,0.2
75,2,14,23,29,4,301.4,3,1,0.42333333333333334,9.2,0,1,60.0,2.6666666666666665,2.275610950098897,0.2,0.6666666666666666,0.6666666666666666,0.2
75,3,21,27,29,1,291.03,3,2,0.4566666666666667,15.5,1,1,70.22222222222221,2.6666666666666665,2.275610950098897,0.2,0.6666666666666666,0.6666666666666666,0.2
75,4,6,28,28,5,184.96,2,1,0.535,9.2,1,0,60.83333333333333,2.5,2.275610950098897,0.2,0.5,0.5,0.2
75,5,10,22,29,4,862.67,3,1,0.49,6.3,3,0,56.44444444444444,2.6666666666666665,0.0,0.2,0.6666666666666666,0.6666666666666666,0.2
75,6,14,15,30,5,1464.32,2,1,0.2,9.2,0,0,52.0,3.0,2.275610950098897,0.2,1.0,1.0,0.2
75,7,23,25,27,5,320.33,3,1,0.42333333333333334,9.2,0,0,66.66666666666666,2.6666666666666665,2.275610950098897,0.2,0.6666666666666666,0.6666666666666666,0.2
76,0,17,21,23,1,624.99,1,1,0.2,10.2,0,2,62.0,3.0,2.5209483480985906,0.2,1.0,1.0,0.2
76,1,2,3,4,4,1421.86,3,2,0.4583333333333333,15.0,0,3,8.0,2.6666666666666665,2.336817415736113,0.2,0.6666666666666666,0.6666666666666666,0.2
76,2,25,25,30,2,1397.12,1,1,1.11,8.6,0,7,23.27327327327327,0.9009009009009008,0.0,1.11,0.0,0.0,1.11
76,3,5,5,26,1,1443.72,2,3,0.48666666666666664,25.2,2,3,21.25,2.5,2.5209483480985906,0.2,0.5,0.5,0.2
76,4,18,18,27,1,824.72,2,1,0.605,11.799999999999999,1,2,48.75,2.5,1.4295167928575605,0.2,0.5,0.5,0.2
76,5,4,24,30,3,1483.0,3,3,0.43444444444444447,28.599999999999998,2,3,57.77777777777778,2.6666666666666665,1.4295167928575605,0.2,0.6666666666666666,0.6666666666666666,0.2
76,6,26,29,29,1,1694.71,2,1,0.74,10.1,2,5,71.25,2.5,0.1665080298378374,0.2,0.5,0.5,0.2
76,7,27,27,29,2,1535.19,3,2,0.5,16.9,3,4,72.88888888888889,2.6666666666666665,2.336817415736113,0.2,0.6666666666666666,0.6666666666666666,0.2
76,8,3,3,15,2,790.58,2,1,0.73,10.2,2,2,12.5,2.5,2.5209483480985906,0.2,0.5,0.5,0.2
76,9,17,24,24,2,422.26,1,1,0.82,6.7,3,1,31.099024247518773,1.3620010619351288,2.336817415736113,0.82,0.0,0.0,0.82
76,10,11,21,24,4,283.79,2,1,0.51,6.7,2,2,49.58333333333333,2.5,2.336817415736113,0.2,0.5,0.5,0.2
76,11,10,27,27,4,417.95,3,2,0.4266666666666666,18.5,4,0,64.44444444444444,2.6666666666666665,2.336817415736113,0.2,0.6666666666666666,0.6666666666666666,0.2
76,12,27,27,28,1,1924.79,3,3,0.44555555555555565,28.700000000000003,2,0,72.44444444444444,2.6666666666666665,0.3273457128330479,0.2,0.6666666666666666,0.6666666666666666,0.2
76,13,28,29,29,3,1886.74,2,1,0.73,10.2,6,0,72.08333333333333,2.5,2.5209483480985906,0.2,0.5,0.5,0.2
76,14,12,28,28,3,805.35,3,1,0.56,10.1,3,0,67.55555555555554,2.6666666666666665,0.1665080298378374,0.2,0.6666666666666666,0.6666666666666666,0.2
76,15,9,21,28,2,564.14,1,1,1.26,10.2,2,0,18.022716601322283,0.8936884265118488,2.5209483480985906,1.26,0.0,0.0,1.26
77,0,12,22,30,4,205.29,2,2,0.2,11.5,0,3,65.0,3.0,0.0,0.2,1.0,1.0,0.2
77,1,12,21,27,4,1020.85,1,3,0.8833333333333333,13.0,1,1,16.81405089023899,0.8201976044019018,0.3409005891671635,1.24,0.0,0.0,0.67
77,2,22,26,29,3,1977.35,1,3,0.20000000000000004,16.4,1,1,77.5,3.0,0.3409005891671635,0.2,1.0,1.0,0.2
77,3,5,18,18,4,1452.11,2,1,0.53,7.3,0,0,39.583333333333336,2.5,0.14556300620113127,0.2,0.5,0.5,0.2
77,4,27,28,28,2,1471.69,3,2,0.4000000000000001,10.5,1,0,74.22222222222221,2.6666666666666665,0.0,0.2,0.6666666666666666,0.6666666666666666,0.2
77,5,19,23,28,4,1187.4,3,3,0.4388888888888889,17.5,2,0,61.77777777777778,2.6666666666666665,0.0,0.2,0.6666666666666666,0.6666666666666666,0.2
78,0,4,27,27,1,670.11,1,1,0.88,7.0,0,9,28.428807116221876,1.2271427532182104,1.5977124566405019,0.88,0.0,0.0,0.88
78,1,13,15,23,2,1085.1,1,3,1.1766666666666667,34.599999999999994,0,8,18.07171265455942,1.1294820409099637,1.4601587772893119,0.95,0.0,0.0,0.95
78,2,27,28,28,1,721.22,1,2,0.8,17.200000000000003,2,9,38.50437816296876,1.3833908322024706,2.4109314816800236,0.81,0.0,0.0,0.79
78,3,22,23,25,2,168.32,2,1,0.76,9.5,2,11,57.91666666666667,2.5,2.9613081906082437,0.2,0.5,0.5,0.2
78,4,14,20,20,4,762.43,2,3,0.6483333333333334,24.200000000000003,0,10,26.28442581184694,1.3833908322024706,2.4109314816800236,0.81,0.0,0.3333333333333333,0.2
78,5,28,28,29,1,890.95,1,3,1.0533333333333335,27.200000000000003,1,7,28.501161881726457,1.0118755697654362,0.8446367371679857,1.03,0.0,0.0,0.88
78,6,7,14,23,2,919.23,1,1,1.22,6.4,3,9,12.957277440238078,0.9039961004817264,2.057504851754125,1.22,0.0,0.0,1.22
78,7,24,24,29,1,965.54,2,3,0.6749999999999999,35.0,2,8,62.08333333333333,2.5,4.3594158830499605,0.2,0.5,0.5,0.2
78,8,12,19,27,2,715.74,1,2,1.245,12.6,3,5,17.326591925899756,0.9039961004817264,2.057504851754125,1.22,0.0,0.0,1.22
78,9,9,23,29,3,1950.08,2,3,0.6816666666666666,26.700000000000003,4,6,54.16666666666667,2.5,2.9613081906082437,0.2,0.5,0.5,0.2
78,10,27,28,29,2,849.2,2,3,0.6633333333333333,30.000000000000004,6,6,70.0,2.5,2.9613081906082437,0.2,0.5,0.5,0.2
78,11,3,5,26,1,1783.23,1,2,0.2,20.200000000000003,2,6,24.5,3.0,0.8446367371679857,0.2,1.0,1.0,0.2
78,12,20,23,27,4,1207.07,2,3,0.5833333333333334,26.7,3,7,57.91666666666667,2.5,4.3594158830499605,0.2,0.5,0.5,0.2
78,13,4,11,19,1,1426.45,1,2,1.1,23.299999999999997,5,5,8.620087758263692,0.7719481574564501,1.4601587772893119,1.39,0.0,0.0,0.81
78,14,23,25,26,3,620.34,1,1,1.03,8.5,4,3,25.128243315841665,1.0118755697654362,0.8446367371679857,1.03,0.0,0.0,1.03
78,15,23,29,30,5,1179.06,1,1,0.75,9.3,5,4,40.646684295479766,1.4430775489519443,1.6461632342791663,0.75,0.0,0.0,0.75
78,16,22,26,26,2,544.74,3,3,0.47111111111111126,23.4,4,5,67.55555555555554,2.6666666666666665,2.057504851754125,0.2,0.6666666666666666,0.6666666666666666,0.2
78,17,14,21,25,2,1071.38,1,2,1.245,12.6,5,2,18.531920059875393,0.9039961004817264,2.057504851754125,1.22,0.0,0.0,1.22
78,18,16,18,18,2,783.89,3,1,0.5499999999999999,11.700000000000001,5,5,47.111111111111114,2.6666666666666665,5.507613014527364,0.2,0.6666666666666666,0.6666666666666666,0.2
78,19,4,15,26,3,417.54,3,3,0.5922222222222222,26.900000000000002,5,6,35.0,2.3333333333333335,2.057504851754125,0.2,0.3333333333333333,0.5555555555555555,0.2
78,20,27,28,28,1,221.81,3,2,0.5366666666666666,20.599999999999998,11,5,74.22222222222221,2.6666666666666665,1.4601587772893119,0.2,0.6666666666666666,0.6666666666666666,0.2
78,21,18,25,25,4,1099.16,3,1,0.43333333333333335,10.8,8,2,63.55555555555555,2.6666666666666665,2.4109314816800236,0.2,0.6666666666666666,0.6666666666666666,0.2
78,22,10,21,21,1,478.46,3,2,0.48833333333333334,18.700000000000003,7,2,51.111111111111114,2.6666666666666665,1.5977124566405019,0.2,0.6666666666666666,0.6666666666666666,0.2
78,23,20,26,30,5,559.8,2,2,0.65,23.299999999999997,6,2,64.16666666666667,2.5,4.3594158830499605,0.2,0.5,0.5,0.2
78,24,17,18,25,5,665.2,1,1,1.25,11.700000000000001,9,0,19.3857858910408,1.0203045205810948,5.507613014527364,1.25,0.0,0.0,1.25
78,25,2,27,27,5,1317.79,2,3,0.6833333333333335,32.400000000000006,8,0,57.08333333333333,2.5,5.507613014527364,0.2,0.5,0.5,0.2
78,26,14,20,27,2,1077.01,3,3,0.6466666666666667,32.400000000000006,12,0,47.055555555555564,2.3333333333333335,2.9613081906082437,0.2,0.3333333333333333,0.5555555555555555,0.2
78,27,25,29,29,2,1995.19,2,3,0.645,24.700000000000003,8,1,70.83333333333333,2.5,0.7982743042729021,0.2,0.5,0.5,0.2
78,28,24,26,30,2,595.88,1,1,0.81,10.8,9,1,36.42929191466506,1.3833908322024706,2.4109314816800236,0.81,0.0,0.0,0.81
78,29,17,20,23,5,1952.95,3,3,0.5544444444444445,29.6,5,0,46.66666666666667,2.3333333333333335,2.4109314816800236,0.2,0.3333333333333333,0.5555555555555555,0.2
79,0,10,17,24,1,1937.12,1,2,0.2,22.6,0,7,51.0,3.0,1.7082971427993936,0.2,1.0,1.0,0.2
79,1,2,15,25,5,1752.82,1,1,1.28,9.5,1,5,12.687016004175161,0.8749666209775974,2.399145497026492,1.28,0.0,0.0,1.28
79,2,3,3,3,2,558.52,2,1,0.775,10.6,0,2,7.5,2.5,2.069716053839242,0.2,0.5,0.5,0.2
79,3,16,22,28,2,782.92,1,2,1.19,25.299999999999997,1,5,20.23654818396554,0.9198430992711609,1.7082971427993936,1.18,0.0,0.0,1.18
79,4,7,12,19,3,561.4,3,1,0.5833333333333334,10.6,2,4,32.888888888888886,2.6666666666666665,2.069716053839242,0.2,0.6666666666666666,0.6666666666666666,0.2
79,5,7,10,10,2,114.71,2,2,0.8575,23.3,0,6,23.75,2.5,3.7344549702921093,0.2,0.5,0.25,0.2
79,6,10,10,25,1,1010.7,1,3,1.1566666666666665,35.599999999999994,0,1,12.36169529702714,0.9889356237621713,3.7344549702921093,1.2,0.0,0.0,1.09
79,7,22,29,29,4,830.72,2,1,0.6699999999999999,9.5,3,2,69.58333333333333,2.5,2.399145497026492,0.2,0.5,0.5,0.2
79,8,26,29,29,2,1659.37,2,3,0.7233333333333333,30.599999999999998,1,4,71.25,2.5,2.069716053839242,0.2,0.5,0.5,0.2
79,9,26,28,30,5,832.32,3,1,0.49666666666666676,10.3,4,4,74.66666666666666,2.6666666666666665,1.7868237663487925,0.2,0.6666666666666666,0.6666666666666666,0.2
79,10,12,20,26,4,339.45,3,1,0.5333333333333333,13.0,2,2,52.44444444444444,2.6666666666666665,3.7344549702921093,0.2,0.6666666666666666,0.6666666666666666,0.2
79,11,8,27,28,3,1181.41,1,2,0.2,25.299999999999997,2,3,72.0,3.0,1.7082971427993936,0.2,1.0,1.0,0.2
79,12,7,16,19,2,376.81,2,1,0.6699999999999999,9.5,4,4,37.5,2.5,2.399145497026492,0.2,0.5,0.5,0.2
79,13,7,27,30,3,805.97,1,1,1.28,9.5,4,1,21.14502667362527,0.8749666209775974,2.399145497026492,1.28,0.0,0.0,1.28
79,14,27,27,30,1,1366.18,2,2,0.6725,23.3,3,1,68.75,2.5,3.7344549702921093,0.2,0.5,0.5,0.2
79,15,16,24,25,1,673.83,1,1,0.74,13.0,3,1,36.61734606903175,1.603679389884602,3.7344549702921093,0.74,0.0,0.0,0.74
79,16,21,26,30,3,1849.23,2,1,0.6699999999999999,9.5,5,1,64.58333333333333,2.5,2.399145497026492,0.2,0.5,0.5,0.2
79,17,7,22,23,4,1043.71,3,2,0.49499999999999994,22.6,4,0,52.44444444444444,2.6666666666666665,1.7082971427993936,0.2,0.6666666666666666,0.6666666666666666,0.2
79,18,21,23,28,2,1083.35,3,3,0.568888888888889,33.0,4,1,54.833333333333336,2.3333333333333335,3.7344549702921093,0.2,0.3333333333333333,0.5555555555555555,0.2
79,19,13,29,30,3,346.03,2,1,0.6699999999999999,9.5,8,0,66.25,2.5,2.399145497026492,0.2,0.5,0.5,0.2
79,20,3,5,8,1,917.46,2,1,0.7,13.0,3,0,12.916666666666668,2.5,3.7344549702921093,0.2,0.5,0.5,0.2
80,0,24,24,28,2,1983.46,1,1,1.26,11.099999999999998,0,3,20.08943714778327,0.8144366411263486,0.5238033563839881,1.26,0.0,0.0,1.26
80,1,19,28,29,3,1755.82,2,2,0.5375,18.0,1,1,66.66666666666667,2.5,0.0,0.2,0.5,0.5,0.2
80,2,18,25,28,3,100.04,3,2,0.5083333333333334,21.799999999999997,0,1,64.88888888888889,2.6666666666666665,2.2825386353691357,0.2,0.6666666666666666,0.6666666666666666,0.2
80,3,26,27,29,4,1503.15,1,1,0.95,11.099999999999998,0,0,29.345438132373598,1.0802001766517888,0.5238033563839881,0.95,0.0,0.0,0.95
80,4,23,24,27,2,792.21,2,1,0.51,10.7,1,2,60.83333333333333,2.5,2.2825386353691357,0.2,0.5,0.5,0.2
80,5,14,15,24,1,1069.4,2,1,0.575,11.099999999999998,1,0,40.83333333333333,2.5,0.5238033563839881,0.2,0.5,0.5,0.2
80,6,10,29,30,3,930.3,2,3,0.5666666666666668,25.2,2,0,65.0,2.5,0.0,0.2,0.5,0.5,0.2
80,7,17,28,28,1,832.59,2,2,0.7475,17.9,1,0,26.430976430976433,1.0101010101010102,0.0,0.99,0.0,0.25,0.2
80,8,28,28,28,4,1025.79,3,1,0.5533333333333333,11.099999999999998,1,0,74.66666666666666,2.6666666666666665,0.5238033563839881,0.2,0.6666666666666666,0.6666666666666666,0.2
81,0,15,20,26,5,1846.29,2,2,0.51,16.3,0,3,50.41666666666667,2.5,2.506087160050919,0.2,0.5,0.5,0.2
81,1,7,11,13,5,1831.58,2,3,0.68,29.200000000000003,0,2,16.54449988060828,1.5510468638070265,1.094237347775561,0.68,0.0,0.3333333333333333,0.2
81,2,2,25,27,5,579.12,3,3,0.4722222222222223,28.299999999999997,0,2,57.33333333333333,2.6666666666666665,3.4080025192996466,0.2,0.6666666666666666,0.6666666666666666,0.2
81,3,12,12,12,1,1564.91,2,3,0.7866666666666666,30.8,1,1,30.0,2.5,0.0,0.2,0.5,0.3333333333333333,0.2
81,4,19,19,29,3,1919.15,3,2,0.7466666666666667,22.8,2,1,29.862060827090083,1.444938427117262,3.4080025192996466,0.81,0.0,0.3333333333333333,0.2
81,5,27,28,28,4,1612.56,2,2,0.6224999999999999,22.8,1,0,69.58333333333333,2.5,0.0,0.2,0.5,0.5,0.2
81,6,14,25,29,3,660.17,1,2,0.8900000000000001,17.200000000000003,5,0,36.96661692073413,1.5510468638070265,1.094237347775561,0.68,0.0,0.0,0.68
82,0,4,24,27,1,339.0,3,3,0.5322222222222224,21.6,0,3,56.44444444444444,2.6666666666666665,0.8391956359147503,0.2,0.6666666666666666,0.6666666666666666,0.2
82,1,6,6,11,3,1254.04,2,1,0.73,10.9,0,4,17.083333333333332,2.5,5.6940941188105,0.2,0.5,0.5,0.2
82,2,6,8,28,4,212.56,3,3,0.6088888888888889,28.299999999999997,0,6,29.333333333333332,2.6666666666666665,0.29395088201221586,0.2,0.6666666666666666,0.5555555555555555,0.2
82,3,23,25,25,1,1705.7,2,2,0.5850000000000001,14.1,3,3,61.66666666666667,2.5,0.9505825563795502,0.2,0.5,0.5,0.2
82,4,18,25,26,2,1402.47,1,1,1.34,10.9,1,2,23.009636524307908,0.9587348551794962,5.6940941188105,1.34,0.0,0.0,1.34
82,5,20,21,26,4,470.84,3,2,0.6266666666666666,20.1,2,3,57.77777777777778,2.6666666666666665,0.06206685104984189,0.2,0.6666666666666666,0.5,0.2
82,6,12,12,18,1,994.41,2,1,0.73,10.9,3,4,32.5,2.5,5.6940941188105,0.2,0.5,0.5,0.2
82,7,21,29,30,4,125.07,1,1,1.01,9.799999999999999,2,2,28.71407319470102,1.0316433483126115,0.8391956359147503,1.01,0.0,0.0,1.01
82,8,13,14,14,2,364.41,2,1,0.41000000000000003,5.9,1,1,34.583333333333336,2.5,0.9505825563795502,0.2,0.5,0.5,0.2
82,9,2,11,28,2,554.1,1,3,0.20000000000000004,29.9,4,0,37.0,3.0,5.6940941188105,0.2,1.0,1.0,0.2
82,10,26,26,28,3,228.91,3,1,0.9633333333333334,8.2,6,1,61.44444444444444,2.3333333333333335,0.29395088201221586,0.2,0.3333333333333333,0.3333333333333333,0.2
82,11,3,9,22,2,876.99,3,1,0.5533333333333333,10.9,3,1,27.111111111111107,2.6666666666666665,5.6940941188105,0.2,0.6666666666666666,0.6666666666666666,0.2
82,12,11,16,27,4,1939.97,1,1,1.32,8.2,2,0,13.068074431598776,0.7687102606822809,0.29395088201221586,1.32,0.0,0.0,1.32
82,13,5,18,30,4,1492.83,1,1,0.68,9.799999999999999,3,0,27.325906042192134,1.5322937967584376,0.8391956359147503,0.68,0.0,0.0,0.68
83,0,28,28,29,5,1163.97,2,1,0.47,9.6,0,3,70.41666666666667,2.5,0.03694683238712848,0.2,0.5,0.5,0.2
83,1,22,22,30,2,131.52,2,1,0.69,11.1,1,2,58.33333333333333,2.5,1.111288089184919,0.2,0.5,0.5,0.2
83,2,3,18,26,2,1882.84,1,1,0.72,11.1,0,7,24.67870482647774,1.466061672860064,1.111288089184919,0.72,0.0,0.0,0.72
83,3,22,24,29,3,1128.65,3,2,0.5950000000000001,19.6,1,3,57.16666666666667,2.3333333333333335,1.111288089184919,0.2,0.3333333333333333,0.5,0.2
83,4,23,29,29,2,1181.86,1,3,0.20000000000000004,28.0,2,4,84.0,3.0,0.2826563216047777,0.2,1.0,1.0,0.2
83,5,27,29,30,2,1502.46,3,3,0.4311111111111111,29.1,1,1,76.88888888888889,2.6666666666666665,0.2826563216047777,0.2,0.6666666666666666,0.6666666666666666,0.2
83,6,21,27,30,2,993.78,2,1,1.0150000000000001,9.6,3,2,35.87696561204452,1.3538477589450764,0.03694683238712848,0.74,0.0,0.0,0.74
83,7,14,27,29,5,595.03,3,3,0.5355555555555556,22.0,3,0,58.72222222222223,2.3333333333333335,0.0,0.2,0.3333333333333333,0.4444444444444444,0.2
83,8,8,22,27,2,1135.09,1,1,1.2,8.5,4,1,17.450505128996312,0.8512441526339665,0.4298596632151934,1.2,0.0,0.0,1.2
83,9,26,26,28,3,1881.43,1,2,0.7949999999999999,19.0,2,0,31.418232341309363,1.193097430682634,0.2826563216047777,0.85,0.0,0.0,0.74
83,10,7,23,29,1,1295.46,3,1,0.49666666666666676,10.1,2,0,56.888888888888886,2.6666666666666665,0.0,0.2,0.6666666666666666,0.6666666666666666,0.2
83,11,20,28,28,3,908.22,1,1,0.71,4.6,4,0,37.55868544600939,1.4084507042253522,0.0,0.71,0.0,0.0,0.71
84,0,12,15,19,5,433.83,1,1,1.05,6.6000000000000005,0,1,14.957302315217825,0.9861957570473292,0.7101108979939141,1.05,0.0,0.0,1.05
84,1,16,25,28,2,391.92,2,3,0.6366666666666667,23.0,0,2,41.32370002844324,1.7218208345184685,2.039306681836396,0.64,0.0,0.3333333333333333,0.2
84,2,3,28,30,4,1158.4,3,2,0.4100000000000001,14.7,1,3,64.44444444444444,2.6666666666666665,0.7101108979939141,0.2,0.6666666666666666,0.6666666666666666,0.2
84,3,9,24,26,2,202.9,1,2,1.04,16.4,3,2,19.494047619047617,0.8928571428571428,0.0,1.12,0.0,0.0,0.96
84,4,23,24,30,2,764.32,3,2,0.5566666666666668,18.5,0,2,57.94444444444444,2.3333333333333335,0.0,0.2,0.3333333333333333,0.5,0.2
84,5,23,29,30,1,333.53,2,1,0.6699999999999999,10.4,2,1,70.41666666666667,2.5,2.674579285047395,0.2,0.5,0.5,0.2
84,6,2,11,16,5,165.84,2,1,0.42500000000000004,10.4,0,2,25.833333333333336,2.5,2.674579285047395,0.2,0.5,0.5,0.2
84,7,5,21,28,1,951.55,2,1,0.58,8.1,2,0,48.75,2.5,2.039306681836396,0.2,0.5,0.5,0.2
84,8,9,17,25,2,1568.09,2,2,0.7350000000000001,18.5,3,0,24.999999999999996,1.4705882352941175,0.0,0.68,0.0,0.25,0.2
84,9,27,29,30,2,485.51,3,1,0.34,7.0,2,0,76.88888888888889,2.6666666666666665,0.0,0.2,0.6666666666666666,0.6666666666666666,0.2
85,0,16,21,30,5,1525.31,3,1,0.35333333333333333,11.799999999999999,0,6,57.77777777777778,2.6666666666666665,0.12873398223035082,0.2,0.6666666666666666,0.6666666666666666,0.2
85,1,8,18,28,2,606.87,1,2,0.9650000000000001,26.5,1,5,16.701426532955235,0.9278570296086242,3.38199714613733,1.26,0.0,0.0,0.67
85,2,28,29,29,5,615.26,2,2,0.2,26.5,2,4,86.5,3.0,3.716268572867431,0.2,1.0,1.0,0.2
85,3,5,6,28,1,1472.6,3,1,0.5033333333333333,12.8,1,2,25.333333333333332,2.6666666666666665,3.38199714613733,0.2,0.6666666666666666,0.6666666666666666,0.2
85,4,17,26,30,5,1035.95,3,2,0.455,26.5,2,2,67.11111111111111,2.6666666666666665,3.38199714613733,0.2,0.6666666666666666,0.6666666666666666,0.2
85,5,3,24,28,5,634.36,3,1,0.5033333333333333,12.8,1,4,56.44444444444444,2.6666666666666665,3.38199714613733,0.2,0.6666666666666666,0.6666666666666666,0.2
85,6,19,24,29,2,1777.39,1,2,0.2,25.5,2,4,72.0,3.0,0.12873398223035082,0.2,1.0,1.0,0.2
85,7,23,28,30,1,1035.3,1,2,0.8700000000000001,20.9,2,1,30.046958949475542,1.0926166890718378,3.38199714613733,1.07,0.0,0.0,0.67
85,8,3,17,19,3,971.97,1,1,1.07,12.8,1,1,16.389250336077566,1.0926166890718378,3.38199714613733,1.07,0.0,0.0,1.07
85,9,5,13,24,5,524.25,3,2,0.42333333333333334,20.9,4,2,36.0,2.6666666666666665,3.3650533395143043,0.2,0.6666666666666666,0.6666666666666666,0.2
85,10,27,27,30,2,405.09,2,2,0.5825,26.5,1,2,68.75,2.5,3.716268572867431,0.2,0.5,0.5,0.2
85,11,20,23,28,1,538.56,1,2,0.75,21.799999999999997,4,1,31.332447007011517,1.3428191574433508,3.3650533395143043,0.87,0.0,0.0,0.63
85,12,20,23,30,1,700.29,1,1,0.87,8.1,1,2,31.78005339282597,1.3428191574433508,3.3650533395143043,0.87,0.0,0.0,0.87
85,13,20,23,28,5,508.37,3,3,0.19999999999999998,33.599999999999994,4,0,70.0,3.0,3.716268572867431,0.2,1.0,1.0,0.2
85,14,21,23,27,5,147.47,3,1,0.3566666666666667,13.7,2,1,62.222222222222214,2.6666666666666665,3.716268572867431,0.2,0.6666666666666666,0.6666666666666666,0.2
85,15,14,26,26,5,1133.14,2,1,0.2,8.1,6,0,72.0,3.0,3.3650533395143043,0.2,1.0,1.0,0.2
85,16,13,16,19,1,1905.63,3,1,0.39666666666666667,13.7,3,0,42.666666666666664,2.6666666666666665,3.716268572867431,0.2,0.6666666666666666,0.6666666666666666,0.2
86,0,3,8,22,3,506.74,3,3,0.428888888888889,22.8,0,1,25.333333333333332,2.6666666666666665,0.0,0.2,0.6666666666666666,0.6666666666666666,0.2
86,1,15,15,18,4,1673.21,3,3,0.5344444444444445,17.1,1,1,41.33333333333333,2.6666666666666665,0.0,0.2,0.6666666666666666,0.5555555555555555,0.2
86,2,4,19,23,4,618.4,2,2,0.5775,8.0,0,1,42.91666666666667,2.5,0.0,0.2,0.5,0.5,0.2
86,3,18,19,19,5,1255.62,3,2,0.4549999999999999,15.3,2,1,50.222222222222214,2.6666666666666665,0.0,0.2,0.6666666666666666,0.6666666666666666,0.2
86,4,20,26,26,4,1274.08,2,1,0.5650000000000001,8.3,1,0,62.5,2.5,0.0,0.2,0.5,0.5,0.2
87,0,16,21,21,4,1790.73,1,2,1.045,19.1,0,9,16.69279648191724,0.8277419743099459,0.3624525680246702,1.23,0.0,0.0,0.86
87,1,11,21,25,3,959.12,3,2,0.5383333333333334,18.4,1,2,53.33333333333333,2.6666666666666665,0.584210124402281,0.2,0.6666666666666666,0.5,0.2
87,2,14,19,26,5,1087.12,1,2,0.72,20.0,1,4,29.459941883519996,1.5237900974234482,2.8568514613517255,0.75,0.0,0.0,0.69
87,3,6,14,19,4,234.62,1,2,0.665,11.8,0,3,21.048981351022523,1.559183803779446,1.2048997314004684,0.68,0.0,0.0,0.65
87,4,11,29,30,1,367.44,1,2,1.04,9.8,3,1,35.84474885844749,1.36986301369863,0.0,0.73,0.0,0.0,0.73
87,5,21,27,27,4,845.3,2,1,0.775,6.3,2,1,65.0,2.5,1.2507330315321168,0.2,0.5,0.5,0.2
87,6,22,28,29,3,478.63,1,2,0.885,16.6,1,2,42.948337524287616,1.5809203996670287,0.5519651956713725,0.65,0.0,0.0,0.65
87,7,10,11,30,2,817.24,2,3,0.5183333333333334,22.9,2,3,35.0,2.5,0.5519651956713725,0.2,0.5,0.5,0.2
87,8,20,27,27,1,1377.29,2,2,0.6675,17.1,3,3,64.58333333333333,2.5,2.8568514613517255,0.2,0.5,0.25,0.2
87,9,11,13,14,4,119.01,1,3,0.8233333333333333,24.6,3,2,12.459546925566343,0.970873786407767,0.0,1.03,0.0,0.0,0.69
87,10,3,11,21,3,1107.11,1,3,0.7433333333333333,31.500000000000004,3,3,16.25172270687415,1.4339755329594839,0.3624525680246702,0.71,0.0,0.0,0.69
87,11,10,19,26,3,1590.67,2,2,0.55,18.4,3,3,46.66666666666667,2.5,0.584210124402281,0.2,0.5,0.5,0.2
87,12,16,28,29,3,1862.25,3,2,0.43333333333333335,17.0,4,1,69.77777777777777,2.6666666666666665,1.2048997314004684,0.2,0.6666666666666666,0.6666666666666666,0.2
87,13,27,28,29,4,622.79,2,2,0.5149999999999999,13.3,3,1,70.0,2.5,2.8568514613517255,0.2,0.5,0.5,0.2
87,14,7,12,26,2,1249.39,1,2,0.72,20.0,5,0,19.919790555676308,1.475540041161208,0.3624525680246702,0.69,0.0,0.0,0.69
87,15,15,28,30,1,1527.67,3,2,0.4366666666666667,17.1,4,0,69.77777777777777,2.6666666666666665,2.8568514613517255,0.2,0.6666666666666666,0.6666666666666666,0.2
88,0,19,29,30,1,805.02,3,2,0.515,19.2,0,1,73.33333333333333,2.6666666666666665,2.243941584484694,0.2,0.6666666666666666,0.6666666666666666,0.2
88,1,23,26,27,4,1215.08,3,1,0.7733333333333333,10.100000000000001,0,2,59.88888888888889,2.3333333333333335,2.942802933640702,0.2,0.3333333333333333,0.3333333333333333,0.2
88,2,27,27,28,1,1083.42,3,1,0.5966666666666666,9.9,1,2,72.44444444444444,2.6666666666666665,2.243941584484694,0.2,0.6666666666666666,0.6666666666666666,0.2
88,3,9,26,29,4,1702.49,2,2,0.52,20.0,1,0,59.16666666666667,2.5,2.243941584484694,0.2,0.5,0.5,0.2
88,4,7,17,25,4,463.06,3,3,0.5944444444444446,26.700000000000003,1,2,44.44444444444444,2.6666666666666665,0.6780510920403628,0.2,0.6666666666666666,0.5555555555555555,0.2
88,5,27,27,27,1,1154.4,3,2,0.48166666666666663,17.400000000000002,2,0,72.0,2.6666666666666665,2.942802933640702,0.2,0.6666666666666666,0.6666666666666666,0.2
